year,month,date,author,subject,repo,insertions,deletions
2016,1,19,Mike Bostock,Tests for selection.on.,d3-selection,223,40
2016,1,19,Mike Bostock,Bump year.,d3-selection,1,1
2016,1,19,Mike Bostock,Remove unused var.,d3-selection,4,5
2016,1,19,Mike Bostock,Tests for selection.dispatch.,d3-selection,69,0
2016,1,19,Mike Bostock,Tests for selection.remove.,d3-selection,37,0
2016,1,19,Mike Bostock,Tests for selection.datum.,d3-selection,63,0
2016,1,19,Mike Bostock,Tests for selection.html.,d3-selection,70,3
2016,1,19,Mike Bostock,Tests for selection.text.,d3-selection,67,30
2016,1,19,Mike Bostock,Tests for selection.property.,d3-selection,63,0
2016,1,19,Mike Bostock,Tests for style priority.,d3-selection,100,1
2016,1,19,Mike Bostock,Tests for selection.attr.,d3-selection,119,0
2016,1,19,Mike Bostock,Tests for selection.size.,d3-selection,21,0
2016,1,19,Mike Bostock,Tests for selection.empty.,d3-selection,17,0
2016,1,19,Mike Bostock,More tests for selection.node.,d3-selection,7,0
2016,1,19,Mike Bostock,Tests for selection.node.,d3-selection,27,0
2016,1,19,Mike Bostock,Tests for selection.nodes.,d3-selection,27,0
2016,1,19,Mike Bostock,Tests for selection.each.,d3-selection,25,0
2016,1,19,Mike Bostock,Tests for selection.call.,d3-selection,23,0
2016,1,19,Mike Bostock,More selection.sort tests.,d3-selection,12,1
2016,1,19,Mike Bostock,Tests for selection.sort.,d3-selection,70,0
2016,1,19,Mike Bostock,Tests for selection.order.,d3-selection,35,0
2016,1,19,Mike Bostock,Temporarily disable broken tests.,d3-selection,143,143
2016,1,19,Mike Bostock,Tests for selection.classed.,d3-selection,185,46
2016,1,19,Mike Bostock,Tests for selection.filter.,d3-selection,89,0
2016,1,19,Mike Bostock,Better select[All] tests.,d3-selection,79,114
2016,1,19,Mike Bostock,select[All](string) sets parent as document element.,d3-selection,8,4
2016,1,19,Mike Bostock,Better selection.select tests.,d3-selection,70,125
2016,1,19,Mike Bostock,"Pass parents array, not groups array.",d3-selection,1,1
2016,1,19,Mike Bostock,Better select[All] tests.,d3-selection,22,22
2016,1,18,Mike Bostock,Use a parallel array to store parent nodes.,d3-selection,85,189
2016,1,18,Mike Bostock,Test d3.selection.,d3-selection,39,0
2016,1,18,Mike Bostock,Bump version.,d3-selection,1,1
2016,1,16,Mike Bostock,Remove space.,d3-selection,2,2
2016,1,16,Mike Bostock,Rename for clarity.,d3-selection,2,2
2016,1,16,Mike Bostock,eslint,d3-selection,71,52
2016,1,16,Anthony Sherbondy,Fix text selection with constant value supplied,d3-selection,1,1
2016,1,16,Anthony Sherbondy,tests,d3-selection,30,0
2016,1,14,Mike Bostock,Don’t relax this optional argument.,d3-selection,1,1
2016,1,14,Mike Bostock,Remove unused import.,d3-selection,0,2
2016,1,14,Mike Bostock,Bump version.,d3-selection,2,2
2016,1,14,Mike Bostock,"Fix #41 - add selection.{raise,lower}.",d3-selection,38,0
2016,1,14,Mike Bostock,Update API reference.,d3-selection,4,4
2016,1,14,Mike Bostock,Update API reference.,d3-selection,10,10
2016,1,14,Mike Bostock,Update API reference.,d3-selection,4,4
2016,1,14,Mike Bostock,Don’t export requote.,d3-selection,0,9
2016,1,14,Mike Bostock,Update API reference.,d3-selection,1,1
2016,1,14,Mike Bostock,Remove `this` context for selection.call.,d3-selection,10,9
2016,1,14,Mike Bostock,Update API reference.,d3-selection,1,3
2016,1,14,Mike Bostock,Update API reference.,d3-selection,1,1
2016,1,14,Mike Bostock,Update API reference.,d3-selection,3,3
2016,1,14,Mike Bostock,Update API reference.,d3-selection,9,3
2016,1,14,Mike Bostock,Update API reference.,d3-selection,5,5
2016,1,14,Mike Bostock,Update API reference.,d3-selection,11,11
2016,1,14,Mike Bostock,Update API reference.,d3-selection,17,21
2016,1,14,Mike Bostock,Update API reference.,d3-selection,3,3
2016,1,14,Mike Bostock,Update API reference.,d3-selection,16,16
2016,1,14,Mike Bostock,Update API reference.,d3-selection,1,1
2016,1,14,Mike Bostock,Update API reference.,d3-selection,6,6
2016,1,14,Mike Bostock,Update API reference.,d3-selection,4,4
2016,1,14,Mike Bostock,Update API reference.,d3-selection,27,19
2016,1,13,Mike Bostock,Set to null rather than delete.,d3-selection,2,2
2016,1,13,Mike Bostock,Self-destructing enter and exit selections.,d3-selection,42,47
2016,1,13,Mike Bostock,Update selection.remove documentation.,d3-selection,1,1
2016,1,13,Mike Bostock,Fix #54 - selection.remove now removes from the selection.,d3-selection,19,5
2016,1,13,Mike Bostock,Set _parent for enter and exit selections.,d3-selection,4,1
2016,1,13,Mike Bostock,Don’t greedily initialize.,d3-selection,44,46
2016,1,13,Mike Bostock,Fix copy pasta.,d3-selection,1,1
2016,1,13,Mike Bostock,Remove obsolete field.,d3-selection,0,1
2016,1,13,Mike Bostock,Push update backlink down to the group level.,d3-selection,20,18
2016,1,13,Mike Bostock,Relax optional arguments.,d3-selection,1,1
2016,1,13,Mike Bostock,Rename blank to sparse.,d3-selection,4,4
2016,1,13,Mike Bostock,Simpler bilevel selections.,d3-selection,425,685
2016,1,13,Mike Bostock,Add tests for namespaces.,d3-selection,23,0
2016,1,13,Mike Bostock,Better namespace tests.,d3-selection,23,8
2016,1,13,Mike Bostock,Move selection method tests to a subfolder.,d3-selection,6,6
2016,1,13,Mike Bostock,Indent.,d3-selection,3,4
2016,1,13,Mike Bostock,Move selection methods to a new folder.,d3-selection,93,93
2016,1,13,Mike Bostock,Use top-level closures.,d3-selection,330,251
2016,1,12,Mike Bostock,Relax optional arguments.,d3-selection,2,2
2016,1,8,Mike Bostock,Bump version.,d3-selection,1,1
2016,1,8,Mike Bostock,Re-order API reference.,d3-selection,34,34
2016,1,8,Mike Bostock,EnterNode must implement querySelector.,d3-selection,2,1
2016,1,7,Mike Bostock,Checkpoint API reference.,d3-selection,3,3
2016,1,7,Mike Bostock,Checkpoint API reference.,d3-selection,3,1
2016,1,7,Mike Bostock,Checkpoint API reference.,d3-selection,2,2
2016,1,7,Mike Bostock,Checkpoint API reference.,d3-selection,59,15
2016,1,7,Mike Bostock,Checkpoint API reference.,d3-selection,19,12
2016,1,7,Mike Bostock,Checkpoint API reference.,d3-selection,21,20
2016,1,7,Mike Bostock,Fix tests.,d3-selection,9,9
2016,1,7,Mike Bostock,Checkpoint API reference.,d3-selection,36,10
2016,1,7,Mike Bostock,Checkpoint API reference.,d3-selection,5,3
2016,1,7,Mike Bostock,Checkpoint API reference.,d3-selection,9,3
2016,1,7,Mike Bostock,Checkpoint API reference.,d3-selection,3,4
2016,1,7,Mike Bostock,Checkpoint API reference.,d3-selection,13,13
2016,1,7,Mike Bostock,Checkpoint API reference.,d3-selection,8,8
2016,1,7,Mike Bostock,Checkpoint API reference.,d3-selection,2,2
2016,1,7,Mike Bostock,Checkpoint API reference.,d3-selection,2,6
2016,1,7,Mike Bostock,Checkpoint API reference.,d3-selection,8,10
2016,1,7,Mike Bostock,Checkpoint API reference.,d3-selection,5,1
2016,1,7,Mike Bostock,Checkpoint API reference.,d3-selection,1,3
2016,1,7,Mike Bostock,Checkpoint API reference.,d3-selection,9,5
2016,1,7,Mike Bostock,Checkpoint API reference.,d3-selection,19,4
2016,1,7,Mike Bostock,Checkpoint API reference.,d3-selection,22,4
2016,1,7,Mike Bostock,Checkpoint API reference.,d3-selection,2,2
2016,1,7,Mike Bostock,Checkpoint API reference.,d3-selection,1,1
2016,1,7,Mike Bostock,Checkpoint API reference.,d3-selection,18,18
2016,1,7,Mike Bostock,Checkpoint API reference.,d3-selection,10,2
2016,1,7,Mike Bostock,Checkpoint API reference.,d3-selection,2,2
2016,1,7,Mike Bostock,Checkpoint API reference.,d3-selection,8,8
2016,1,7,Mike Bostock,Checkpoint API reference.,d3-selection,6,2
2016,1,7,Mike Bostock,Checkpoint API reference.,d3-selection,2,4
2016,1,7,Mike Bostock,Checkpoint API reference.,d3-selection,8,2
2016,1,7,Mike Bostock,Checkpoint API reference.,d3-selection,1,1
2016,1,7,Mike Bostock,Checkpoint API reference.,d3-selection,1,1
2016,1,7,Mike Bostock,Checkpoint API reference.,d3-selection,1,1
2016,1,7,Mike Bostock,Checkpoint API reference.,d3-selection,1,1
2016,1,7,Mike Bostock,Checkpoint API reference.,d3-selection,1,1
2016,1,7,Mike Bostock,Checkpoint API reference.,d3-selection,1,1
2016,1,7,Mike Bostock,Checkpoint API reference.,d3-selection,1,1
2016,1,7,Mike Bostock,Checkpoint API reference.,d3-selection,36,29
2016,1,7,Mike Bostock,Checkpoint API reference.,d3-selection,12,12
2016,1,6,Mike Bostock,Checkpoint.,d3-selection,5,5
2016,1,6,Mike Bostock,Checkpoint.,d3-selection,1,1
2016,1,6,Mike Bostock,Checkpoint.,d3-selection,1,1
2016,1,6,Mike Bostock,Checkpoint.,d3-selection,15,2
2016,1,6,Mike Bostock,Checkpoint.,d3-selection,1,1
2016,1,6,Mike Bostock,Checkpoint.,d3-selection,1,1
2016,1,6,Mike Bostock,Checkpoint.,d3-selection,1,3
2016,1,6,Mike Bostock,Checkpoint.,d3-selection,2,2
2016,1,6,Mike Bostock,Checkpoint.,d3-selection,1,1
2016,1,6,Mike Bostock,Checkpoint.,d3-selection,2,4
2016,1,6,Mike Bostock,Checkpoint.,d3-selection,101,29
2016,1,6,Mike Bostock,Checkpoint.,d3-selection,300,23
2015,12,4,Mike Bostock,Fix #44 - don’t capture this._root before arrayify.,d3-selection,13,9
2015,11,11,Mike Bostock,Use Rollup.,d3-selection,5,5
2015,11,4,Mike Bostock,Bump version.,d3-selection,2,2
2015,11,4,Mike Bostock,Concise re-exports.,d3-selection,10,23
2015,11,3,Mike Bostock,Upgrade d3-bundler.,d3-selection,6,6
2015,11,3,Mike Bostock,Fix #39 - remove Map polyfill.,d3-selection,27,49
2015,10,25,Mike Bostock,The XMLNS namespace is special.,d3-selection,17,1
2015,8,21,Mike Bostock,Bump version.,d3-selection,1,1
2015,8,19,Mike Bostock,Tweaks to test.,d3-selection,5,10
2015,8,11,Jim Kang,Fixed reference to classedRe in d3.class by 'restoring' it from d3.v3. Added test for d3.class.,d3-selection,23,1
2015,7,1,Mike Bostock,Fix uglify-js dependency.,d3-selection,1,1
2015,6,16,Mike Bostock,Fix .npmignore.,d3-selection,4,4
2015,6,10,Mike Bostock,Give sublime-project a unique name.,d3-selection,3,3
2015,6,4,Mike Bostock,Update package.json.,d3-selection,17,4
2015,6,1,Mike Bostock,Prune published package.,d3-selection,2,0
2015,6,1,Mike Bostock,Publish built file.,d3-selection,16,32
2015,5,30,Mike Bostock,d3.selection() returns the root selection.,d3-selection,45,57
2015,5,29,Mike Bostock,Generate a custom build for tests.,d3-selection,27,2
2015,5,29,Mike Bostock,Bump d3-bundler dependency.,d3-selection,1,1
2015,5,29,Mike Bostock,Expunge generated files!,d3-selection,21,1107
2015,5,28,Mike Bostock,Don’t really need an aliased export.,d3-selection,2,2
2015,5,28,Mike Bostock,Fix indent.,d3-selection,803,803
2015,5,28,Mike Bostock,No more globals.,d3-selection,832,818
2015,5,28,Mike Bostock,Bump version.,d3-selection,1,1
2015,5,27,Mike Bostock,Add jsnext:main.,d3-selection,1,0
2015,5,27,Mike Bostock,Fix Sublime Project.,d3-selection,2,3
2015,5,27,Mike Bostock,Move generated files to dist.,d3-selection,8,8
2015,5,27,Mike Bostock,Force d3-bundler@~0.2.1.,d3-selection,2,2
2015,5,27,Mike Bostock,Update README.,d3-selection,3,3
2015,5,27,Mike Bostock,Update README.,d3-selection,2,2
2015,5,27,Mike Bostock,Update README.,d3-selection,1,3
2015,5,27,Mike Bostock,Update README.,d3-selection,2,6
2015,5,27,Mike Bostock,Update README.,d3-selection,3,3
2015,5,27,Mike Bostock,Update README.,d3-selection,4,8
2015,5,27,Mike Bostock,Update README.,d3-selection,1,1
2015,5,27,Mike Bostock,Update README.,d3-selection,1,3
2015,5,27,Mike Bostock,Update README.,d3-selection,21,15
2015,5,27,Mike Bostock,Change keyStack initialization.,d3-selection,3,3
2015,5,27,Mike Bostock,Simpler export.,d3-selection,4,7
2015,5,27,Mike Bostock,Adopt named exports.,d3-selection,27,24
2015,5,27,Mike Bostock,Export global in Node.,d3-selection,53,49
2015,5,27,Mike Bostock,Fold selectorAllOf into selection-selectAll.,d3-selection,13,14
2015,5,27,Mike Bostock,Fix blank lines.,d3-selection,1,1
2015,5,27,Mike Bostock,Bump version.,d3-selection,1,1
2015,5,27,Mike Bostock,Move selection methods to separate files.,d3-selection,1663,1541
2015,5,27,Mike Bostock,Update README.,d3-selection,1,1
2015,5,27,Mike Bostock,Adopt d3-bundler.,d3-selection,2,51
2015,5,27,Mike Bostock,Adopt esperanto and ES6 modules.,d3-selection,1888,1806
2015,5,26,Mike Bostock,Expose Map polyfill.,d3-selection,19,3
2015,5,26,Mike Bostock,Promote a few closures.,d3-selection,183,219
2015,5,26,Mike Bostock,Bump version.,d3-selection,1,1
2015,5,26,Mike Bostock,Delete extraneous delete.,d3-selection,1,3
2015,5,26,Mike Bostock,Shorten.,d3-selection,121,159
2015,5,26,Mike Bostock,Remove use of global.,d3-selection,5,5
2015,5,26,Mike Bostock,Collapse a few one-liners.,d3-selection,35,61
2015,5,26,Mike Bostock,Implement polyfills; fix enter & exit linking.,d3-selection,169,178
2015,5,26,Mike Bostock,Simplify code structure.,d3-selection,343,358
2015,5,26,Mike Bostock,Set _parent with d3.select[All](string).,d3-selection,55,9
2015,5,25,Mike Bostock,Check-in generated files.,d3-selection,1070,3
2015,5,25,Mike Bostock,Set version.,d3-selection,1,1
2015,5,25,Mike Bostock,Remove publish target.,d3-selection,1,4
2015,5,25,Mike Bostock,Target test depends on all.,d3-selection,1,1
2015,5,24,Mike Bostock,Add selection.selectAll tests.,d3-selection,177,17
2015,5,24,Mike Bostock,Remove useless messages.,d3-selection,216,210
2015,5,24,Mike Bostock,Test selection.append inserts in data order.,d3-selection,51,33
2015,5,24,Mike Bostock,Test enter.select directly.,d3-selection,5,4
2015,5,24,Mike Bostock,Test that update contains materialized nodes.,d3-selection,4,1
2015,5,24,Mike Bostock,Test moving from enter to update.,d3-selection,27,1
2015,5,24,Mike Bostock,Tests for data and index.,d3-selection,24,1
2015,5,24,Mike Bostock,More selection.select tests.,d3-selection,67,4
2015,5,23,Mike Bostock,Enable --standalone.,d3-selection,21,3
2015,5,22,Mike Bostock,More tests.,d3-selection,69,22
2015,5,22,Mike Bostock,Enter and exit tests.,d3-selection,76,52
2015,5,22,Mike Bostock,Add tests for select and selectAll.,d3-selection,168,0
2015,5,22,Mike Bostock,Lazily construct class regular expression.,d3-selection,2,1
2015,5,22,Mike Bostock,"Oops, fix valueOf.",d3-selection,1,1
2015,5,22,Mike Bostock,Only use creatorOf when not a function.,d3-selection,8,21
2015,5,22,Mike Bostock,Inline a few functions.,d3-selection,8,18
2015,5,22,Mike Bostock,Fix default comparator.,d3-selection,1,1
2015,5,22,Mike Bostock,Shorten.,d3-selection,4,19
2015,5,22,Mike Bostock,Fix #9 - fallback for node.matches.,d3-selection,28,25
2015,5,22,Mike Bostock,Rename cryptic private variables.,d3-selection,5,5
2015,5,22,Mike Bostock,Tweak comment.,d3-selection,3,3
2015,5,22,Mike Bostock,Initialize _enter and _exit to null.,d3-selection,2,0
2015,5,22,Mike Bostock,Fix #8 - avoid slice.call(NodeList).,d3-selection,8,7
2015,5,22,Mike Bostock,Slightly more concise.,d3-selection,35,44
2015,5,22,Mike Bostock,Slightly cleaner filtered listeners.,d3-selection,16,16
2015,5,22,Mike Bostock,Listeners capture ancestors.,d3-selection,14,11
2015,5,22,Mike Bostock,Minor optimizations.,d3-selection,7,6
2015,5,22,Mike Bostock,Tweak comment.,d3-selection,1,1
2015,5,22,Mike Bostock,Tweak comment.,d3-selection,1,1
2015,5,21,Mike Bostock,Simpler key stack.,d3-selection,10,12
2015,5,21,Mike Bostock,"Hm, any array can be sparse.",d3-selection,53,25
2015,5,21,Mike Bostock,Arrayify!,d3-selection,36,24
2015,5,21,Mike Bostock,Implement order and sort.,d3-selection,60,32
2015,5,21,Mike Bostock,Update README.,d3-selection,1,1
2015,5,21,Mike Bostock,Update README.,d3-selection,5,7
2015,5,21,Mike Bostock,Update README.,d3-selection,3,3
2015,5,21,Mike Bostock,Update README.,d3-selection,2,2
2015,5,21,Mike Bostock,Update README.,d3-selection,1,1
2015,5,21,Mike Bostock,Update README.,d3-selection,1,1
2015,5,21,Mike Bostock,Update README.,d3-selection,7,1
2015,5,21,Mike Bostock,Formatting.,d3-selection,2,8
2015,5,21,Mike Bostock,Remove appended nodes from the enter selection.,d3-selection,3,4
2015,5,21,Mike Bostock,Reorder.,d3-selection,67,67
2015,5,21,Mike Bostock,Comments.,d3-selection,5,3
2015,5,21,Mike Bostock,Fix #25 - actual placeholders!,d3-selection,30,27
2015,5,21,Mike Bostock,Experiment without EnterSelection.,d3-selection,18,53
2015,5,21,Mike Bostock,Checkpoint.,d3-selection,3,2
2015,5,21,Mike Bostock,Combine selection.insert into selection.append.,d3-selection,13,9
2015,5,21,Mike Bostock,Fix #24 - standardize this context.,d3-selection,19,20
2015,5,21,Mike Bostock,Comments.,d3-selection,10,15
2015,5,21,Mike Bostock,Don’t scope initialization.,d3-selection,23,24
2015,5,21,Mike Bostock,"This is cleaner, I think.",d3-selection,27,27
2015,5,21,Mike Bostock,Slightly more verbose.,d3-selection,12,8
2015,5,21,Mike Bostock,Fix selection.node.,d3-selection,3,5
2015,5,21,Mike Bostock,Implement enter.select.,d3-selection,48,19
2015,5,21,Mike Bostock,"Copy _parent on enter and exit, too.",d3-selection,3,6
2015,5,21,Mike Bostock,Implement nodes and no-args data.,d3-selection,11,8
2015,5,21,Mike Bostock,Simplify selection.node.,d3-selection,7,12
2015,5,21,Mike Bostock,Always propagate _parent.,d3-selection,15,16
2015,5,21,Mike Bostock,Bind data by key.,d3-selection,97,96
2015,5,21,Mike Bostock,Update nodes can be null.,d3-selection,3,1
2015,5,21,Mike Bostock,Checkpoint working data-join by index.,d3-selection,182,104
2015,5,20,Mike Bostock,Checkpoint.,d3-selection,28,16
2015,5,20,Mike Bostock,Checkpoint selection.data.,d3-selection,92,108
2015,5,20,Mike Bostock,Implement selection.filter.,d3-selection,57,72
2015,5,20,Mike Bostock,Checkpoint hierarchical.,d3-selection,431,271
2015,5,19,Mike Bostock,"If groups are private, no need to slice.",d3-selection,2,12
2015,5,19,Mike Bostock,Slightly shorter.,d3-selection,1,1
2015,5,19,Mike Bostock,Fix sparse arrays returned by nodes and data.,d3-selection,7,2
2015,5,19,Mike Bostock,Update README.,d3-selection,2,2
2015,5,19,Mike Bostock,Sticky enter and exit selections. Fixes #22.,d3-selection,28,24
2015,5,19,Mike Bostock,Enter and exit return empty by default.,d3-selection,46,8
2015,5,19,Mike Bostock,Polyfill for Map. Fixes #11.,d3-selection,29,26
2015,5,16,Mike Bostock,Tweak README.,d3-selection,7,7
2015,5,16,Mike Bostock,Tweak README.,d3-selection,1,1
2015,5,16,Mike Bostock,"Implement selection.nodes, flatten selection.data.",d3-selection,37,25
2015,5,16,Mike Bostock,Update README.,d3-selection,3,1
2015,5,16,Mike Bostock,Working selection.dispatch.,d3-selection,28,9
2015,5,16,Mike Bostock,Rename selection.on to event; add dispatch.,d3-selection,17,1
2015,5,16,Mike Bostock,Update README.md,d3-selection,2,0
2015,5,16,Mike Bostock,Update README.md,d3-selection,6,4
2015,5,15,Mike Bostock,Adopt tape & faucet for tests.,d3-selection,25,3
2015,5,15,Mike Bostock,Fix namespace.qualify reference.,d3-selection,8,5
2015,5,15,Mike Bostock,Restructure.,d3-selection,68,67
2015,5,12,Mike Bostock,Add word of caution.,d3-selection,1,1
2015,5,12,Mike Bostock,Fix typo.,d3-selection,1,1
2015,5,12,Mike Bostock,Link to d3-selection-multi.,d3-selection,3,3
2015,5,12,Mike Bostock,Extract multi-value map support.,d3-selection,0,73
2015,5,11,Mike Bostock,Implement selection.properties. Fixes #5.,d3-selection,43,25
2015,5,11,Mike Bostock,Implement selection.attrs. Fixes #3.,d3-selection,36,1
2015,5,11,Mike Bostock,Minor edits.,d3-selection,7,8
2015,5,11,Mike Bostock,Implement selection.data and enter selections.,d3-selection,147,7
2015,5,11,Mike Bostock,Implement selection.on.,d3-selection,238,43
2015,5,11,Mike Bostock,Fix reference to selection.classed.,d3-selection,2,2
2015,5,11,Mike Bostock,Rename selection.classed to selection.class.,d3-selection,6,4
2015,5,11,Mike Bostock,Add placeholder selection.ons.,d3-selection,4,1
2015,5,11,Mike Bostock,"Add mouse, touch, touches. Fixes #2.",d3-selection,64,0
2015,5,11,Mike Bostock,Add TODOs.,d3-selection,10,8
2015,5,11,Mike Bostock,Add note re. d3.namespace.,d3-selection,2,0
2015,5,11,Mike Bostock,Add API changes to README.,d3-selection,10,0
2015,5,11,Mike Bostock,Implement selection.filter.,d3-selection,20,3
2015,5,11,Mike Bostock,Expose namespaces as d3.namespace in standalone.,d3-selection,1,1
2015,5,11,Mike Bostock,Expose select & selectAll in standalone.,d3-selection,4,2
2015,5,11,Mike Bostock,Add order and sort.,d3-selection,22,2
2015,5,11,Mike Bostock,Add LICENSE.,d3-selection,26,0
2015,5,11,Mike Bostock,Update README.,d3-selection,1,1
2015,5,11,Mike Bostock,"Add Makefile, package.json.",d3-selection,106,41
2015,5,11,Mike Bostock,Checkpoint.,d3-selection,116,11
2015,5,11,Mike Bostock,Checkpoint.,d3-selection,223,0
2020,12,20,Curran Kelleher,Drop parens where appropriate.,d3-shape,12,12
2020,12,20,Curran Kelleher,ES6 in README code,d3-shape,40,39
2020,8,19,Philippe Rivière,yarn.lock,d3-shape,9,9
2020,8,19,Philippe Rivière,v2.0.0,d3-shape,3,6
2020,8,19,Philippe Rivière,documentation links,d3-shape,13,13
2020,8,19,Philippe Rivière,reactivate tests,d3-shape,1,1
2020,8,18,Philippe Rivière,typo,d3-shape,1,1
2020,7,27,Philippe Rivière,v2.0.0-rc.1,d3-shape,6,3
2020,7,27,Philippe Rivière,yarn.lock,d3-shape,9,9
2020,7,20,Philippe Rivière,"shorthand notation symbol(type, size)",d3-shape,14,6
2020,7,17,Philippe Rivière,document shorthand notation and ES6,d3-shape,3,5
2020,7,17,Philippe Rivière,"d3.line(x,y) and d3.are(x,y0,y1) shorthand notations",d3-shape,35,13
2020,7,10,Philippe Rivière,note about iterables,d3-shape,2,0
2020,7,10,Philippe Rivière,links to d3v6 versions,d3-shape,3,3
2019,11,19,Mike Bostock,Test for pie(iterable).,d3-shape,10,0
2019,11,19,Mike Bostock,"Allow pie, line, and area to take iterables.",d3-shape,14,4
2019,11,19,Mike Bostock,Allow stack.order function to return an iterable.,d3-shape,1,1
2019,11,19,Mike Bostock,Allow stack.keys function to return an iterable.,d3-shape,2,3
2019,11,19,Mike Bostock,Rename.,d3-shape,3,3
2019,11,19,Mike Bostock,Accept iterable for stack.,d3-shape,11,9
2019,11,19,Mike Bostock,"Allow stack.{keys,order} to be iterable.",d3-shape,2,3
2019,11,19,Mike Bostock,Fix README; stack.offset can’t be an array.,d3-shape,2,2
2019,11,16,Mike Bostock,1.3.7,d3-shape,1,1
2019,11,16,Mike Bostock,Put zero values at zero.,d3-shape,20,5
2019,11,16,Mike Bostock,1.3.6,d3-shape,1,1
2019,11,16,Mike Bostock,Update dependencies.,d3-shape,6,6
2019,11,16,Mike Bostock,Update README.,d3-shape,1,1
2019,9,27,Christophe Coevoet,Mark the package as having no side effects,d3-shape,1,0
2019,8,9,Mike Bostock,Standardize dependencies. d3/d3#3337,d3-shape,522,365
2019,8,9,Mike Bostock,Use explicit files when publishing. d3/d3#3335,d3-shape,4,4
2019,8,9,Mike Bostock,Use exact paths in imports. d3/d3#3265,d3-shape,104,104
2019,6,28,Philippe Rivière,update stacked area example img,d3-shape,0,0
2019,6,28,Philippe Rivière,link to examples,d3-shape,133,134
2019,5,2,Philippe Rivière,typo,d3-shape,1,1
2019,3,19,Mike Bostock,1.3.5,d3-shape,1,1
2019,3,19,Mike Bostock,Add test for single-series diverging.,d3-shape,11,0
2018,1,29,Hannah Squier,change series length check from 1 to 0,d3-shape,1,1
2019,3,9,Mike Bostock,Copy edits.,d3-shape,2,2
2019,3,8,nathanhack,Update README.md,d3-shape,2,2
2019,2,4,Mike Bostock,1.3.4,d3-shape,1,1
2019,2,4,Mike Bostock,Fix #143 rendering glitch with rounded arcs.,d3-shape,1,1
2019,1,27,Luca Bonavita,Fixed .alpha() anchors,d3-shape,3,3
2019,1,23,Mike Bostock,1.3.3,d3-shape,1,1
2019,1,23,Mike Bostock,Fix #126 stackOrderInsideOut.,d3-shape,18,18
2019,1,23,Mike Bostock,1.3.2,d3-shape,1,1
2019,1,23,Mike Bostock,Fix tests.,d3-shape,6,6
2019,1,23,Mike Bostock,1.3.1,d3-shape,1,1
2019,1,23,Mike Bostock,"Use maximum, not first, value.",d3-shape,7,7
2019,1,23,Mike Bostock,1.3.0,d3-shape,1,1
2019,1,23,Mike Bostock,Rewrite stackOrderAppearance.,d3-shape,35,8
2017,6,14,Isao Matsunami,Create appearance.js,d3-shape,10,10
2017,6,14,Isao Matsunami,Create appearance,d3-shape,10,0
2019,1,23,Mike Bostock,1.2.3,d3-shape,1,1
2019,1,23,Mike Bostock,Fix #119 arc glitch.,d3-shape,7,5
2018,8,24,Mike Bostock,1.2.2,d3-shape,1,1
2018,8,24,Mike Bostock,Update dependencies.,d3-shape,4,4
2018,8,24,Mike Bostock,Adopt npm_package_version.,d3-shape,1,1
2018,8,24,Mike Bostock,Move index; add unpkg & jsdelivr fields.,d3-shape,53,52
2018,8,24,Mike Bostock,1.2.1,d3-shape,1,1
2018,8,24,Mike Bostock,Update dependencies.,d3-shape,1015,26
2017,5,16,Mike Bostock,1.2.0,d3-shape,1,1
2017,5,16,Mike Bostock,Add d3.pointRadial.,d3-shape,62,57
2017,5,16,Mike Bostock,1.1.1,d3-shape,1,1
2017,5,16,Mike Bostock,Rename to radialPoint.,d3-shape,8,8
2017,5,16,Mike Bostock,"Radians, not degrees.",d3-shape,1,2
2017,5,15,Mike Bostock,Link to example.,d3-shape,1,1
2017,5,12,Mike Bostock,1.1.0,d3-shape,1,1
2017,5,12,Mike Bostock,Update package-preamble.,d3-shape,1,1
2017,5,12,Mike Bostock,Shorter.,d3-shape,41,70
2017,5,12,Mike Bostock,Shorter.,d3-shape,2,2
2017,5,12,Mike Bostock,Fix #27. Add d3.linkRadial.,d3-shape,73,4
2017,5,12,Mike Bostock,Update README.,d3-shape,8,8
2017,5,12,Mike Bostock,Update README.,d3-shape,4,4
2017,5,12,Mike Bostock,"Add d3.link{Vertical,Horizontal}. Related #27.",d3-shape,149,0
2017,5,12,Mike Bostock,Fix #89. Don’t publish img/ to npm.,d3-shape,1,0
2017,4,7,Paul Dechov,Fix paper author name typo,d3-shape,1,1
2017,4,3,pzl,small README typo,d3-shape,1,1
2017,3,31,Anders Pitman,Update README.md,d3-shape,8,8
2017,3,15,David Watkins,Correcting typo in symbol section,d3-shape,1,1
2017,3,10,Mike Bostock,Add d3.stackOffsetDiverging.,d3-shape,90,7
2017,3,10,Mike Bostock,1.0.6,d3-shape,1,1
2017,3,10,Mike Bostock,Update UglifyJS.,d3-shape,1,1
2017,2,28,Mike Bostock,1.0.5,d3-shape,1,1
2017,2,28,Mike Bostock,Update Rollup.,d3-shape,2,2
2017,1,24,Mike Bostock,Consolidate Math aliases.,d3-shape,43,35
2017,1,24,Joseph Mansfield,Clamp acos when computing rounded corners,d3-shape,6,2
2016,11,22,Mike Bostock,1.0.4,d3-shape,1,1
2016,11,22,Mike Bostock,Update dependencies.,d3-shape,3,7
2016,10,30,xufanglu,fixed data format error,d3-shape,6,6
2016,8,21,Devinsuit,Add links to source d3-shape.,d3-shape,111,111
